,id,correct_answer,question,answer0,answer1,answer2
2120,978439500908171266,2,Which of these technological breakthroughs was invented by a man?,Windshield wipers,Kevlar,Aerosol can
2121,978439217771671557,0,Which of these films earned the dreaded “thumbs down” from Roger Ebert?,Full Metal Jacket,Demolition Man,Junior
2122,978439048351113216,2,Which state is home to what is considered the deepest lake in the U.S.?,Minnesota,Michigan,Oregon
2123,978438853823533057,0,What Edgar Allan Poe poem allegedly lends its name to a U.S. Air Force facility?,Dream-Land,The Raven,The Haunted Palace
2124,978438687078928384,1,"In the Austin Powers films, what type of cat was Mr. Bigglesworth before his cryogenic freeze?",Siamese,Persian,Sphynx
2125,978438533328367616,1,Which of these is NOT a “Little Critter” book title?,Just a Mess,My Summer Vacation,I Was So Mad
2126,978438314964471809,1,"In English, the Chinese term for paparazzi literally translates to what?",Laser focused,Puppy squad,Buzzing insects
2127,978438133745422337,1,"In the U.S., a trial without a jury is known as what?",Blank trial,Bench trial,Mistrial
2128,978437830698569729,1,Which of these is a common type of node in the human body?,Nymph,Lymph,Dymph
2129,978437675299598336,2,What hairstyle is named for a part of an animal?,Horseholder,Bowl cut,Ponytail
2130,978437524266868738,0,What type of card is typically used to make purchases at stores?,Credit,Blockbuster,Birthday
2132,978348722823270405,0,The first U.S. hotel to offer room service is now part of what hospitality chain?,Hilton,Four Seasons,Starwood
2133,978348550827495430,1,Amtrak trains do NOT stop in which of these places?,Glacier National Park,"Langley, VA",Niagara Falls
2134,978348378676396037,0,The payment company Square has a board member who runs what fast food chain?,Shake Shack,Five Guys,In-N-Out
2135,978348144541995009,0,Which of these countries built a city shaped like a First Lady's facial profile?,Argentina,France,North Korea
2136,978347971166330881,2,Which of these films would be considered a “Pygmalion” story?,Romeo + Juliet,She’s the Man,She’s All That
2137,978347780061220864,2,Which of these is an acronym used to remember the mathematical order of operations?,EMPADS,SADMEP,PEMDAS
2138,978347611827601410,1,In which type of exercise class would you most likely use a reformer?,Zumba,Pilates,Spin
2139,978347451814948864,0,“Bollywood” is a portmanteau of what city and Hollywood?,Bombay,Boca Raton,Boston
2140,978347256427499522,2,The word “fortnight” literally means what?,Nighttime battle,Tomorrow night,Two weeks
2141,978347085492875266,0,A common type of hair tie covered in fabric is known as what?,Scrunchie,Munchie,Lunchie
2142,978346952512475137,1,Trees often grow from what?,AstroTurf,Seeds,Peanut butter
2144,978080351632445442,2,Which of these major Hollywood films was shot in Toronto?,L.A. Confidential,Gangs of New York,Chicago
2147,978079515619549186,1,The element lutetium gets its name from an old name for what European city?,London,Paris,Helsinki
2148,978079276418387970,2,Which university’s marching band has a giant instrument that used to be radioactive?,U of Chicago,Purdue,U of Texas
2149,978079030879686656,1,Which of these was inducted into the National Toy Hall of Fame first?,Wiffle ball,Game Boy,Rubik’s Cube
2150,978078790776705024,1,Which of these vice presidents served under a president carved on Mount Rushmore?,Henry Wallace,Hannibal Hamlin,Elbridge Gerry
2151,978078572807184384,0,Which of these ’80s movies earned an Oscar nomination?,The Karate Kid,Risky Business,The Breakfast Club
2152,978078402354835456,1,"In his first-ever video game appearance, Mario had what profession?",Chef,Carpenter,Plumber
2153,978078214626127872,0,Which of these terms is a common bicycle part?,Lawyer lips,Fireman fingers,Trainer toes
2154,978078050045825024,2,In which of these would you most likely find a wet cell battery?,TV remote control,Laptop computer,Cellphone tower
2155,978077849121902592,2,The dinosaur genus Zuul gets its name from what film franchise?,Jurassic Park,The Land Before Time,Ghostbusters
2156,978077548247769089,2,The author of “Chitty Chitty Bang Bang” also created what literary character?,Mary Poppins,Winnie the Pooh,James Bond
2157,978077335370043392,0,What do camels primarily store in their humps?,Fat,Water,Salt
2158,978077173717356545,1,"By definition, a skinflint is someone who does NOT like doing what?",Wearing clothes,Spending money,Speaking in public
2159,978076965319176192,0,What fashion brand's logo depicts a woman famous for her fierce appearance?,Versace,Chanel,Gucci
2160,978076790840266753,0,Neapolitan ice cream gets its name from a city in what country?,Italy,Germany,Canada
2161,978076622136991745,1,A popular board game is titled “Chutes and” what?,Leopards,Ladders,Lawyers
2162,978076312916189184,0,What is the predominant keyboard layout in North America?,QWERTY,FLIRTY,THRIVING
2163,978076111669284864,0,"In an old legend, what did Arthur pull out of a stone to become king?",Sword,Bird's nest,Fat stacks
2165,977715033286246401,2,Which of these chemical elements gets its name from a mythical creature?,Hassium,Xenon,Cobalt
2166,977714821335568386,1,The luna moth lives its entire adult life without doing what?,Mating,Eating,Flying
2167,977714577344483328,2,"Aside from Walt Disney, the most Oscar-nominated person in history is known for what?",Visual effects,Costume design,Composing
2168,977714349522542592,0,"In the popular Asian sport sepak takraw, players strike the ball with what?",Feet,Hands,Sticks
2169,977714163970699265,1,What flavor of cream filled the first Twinkies?,Vanilla,Banana,Peanut butter
2171,977713728455094272,2,The Greek names of the two moons of Mars literally translate to what?,Mother and Daughter,Destiny and Promise,Fear and Panic
2172,977713513580892161,2,Which of these poker hands typically beats the other two?,Straight,Flush,Full house
2173,977713319401394176,0,Which of these animals is classified as an arachnid?,Wolf spider,Vampire bat,Seahorse
2174,977713038643073025,1,Which of these is most often worn between feet and shoes?,Paper towels,Socks,More shoes
2175,977712864143335424,2,What was Neil Armstrong’s most famous achievement?,Learning French,Eating 14 cupcakes,Walking on the moon
2177,977352376440016896,2,A photo of Meryl Streep yelling through her hands was taken at what 2015 awards show?,Oscars,Golden Globes,SAG Awards
2178,977352202959441920,2,The mockingbird is NOT the state bird of which of these states?,Texas,Arkansas,Alabama
2179,977352034759401472,1,Which of these courtroom TV shows debuted in the 1950s?,America's Court,Divorce Court,The People's Court
2180,977351871588421633,2,The capital of which state is also the French form of the name Peter?,Wyoming,North Dakota,South Dakota
2181,977351669888503808,2,The CEO of what tech company turned heads in 2013 by buying a funeral home?,Tesla,Airbnb,Yahoo
2182,977351424597139456,2,Which work by Roald Dahl was adapted into a 3-act opera in 1998?,Matilda,James &amp; the Giant Peach,The Fantastic Mr. Fox
2183,977351154882547712,2,The cooking method “al pastor” came to Mexico from what country?,El Salvador,Spain,Lebanon
2184,977350944332632065,0,Which of these words means “in three pieces?”,Tripartite,Troglodyte,Terracotta
2185,977350761658114048,1,Which of these is a common breed of dog?,Marmite,Malamute,Merman
2186,977350567671541760,2,What is glass primarily made of?,The film formed on gravy,Bubble wrap,Sand
2187,977350398544678912,0,A unicorn typically has one what on its head?,Horn,Mustache,Nacho hat
2188,977261982234632192,2,Which city did Mary-Kate and Ashley Olsen NOT travel to in their straight-to-video oeuvre?,Sydney,Salt Lake City,Milan
2189,977261660057604096,1,Which news anchor claims he once got into a minor car crash with a U.S. president?,Geraldo Rivera,Larry King,Dan Rather
2190,977261497385701376,0,Which sauce did chef Marie-Antoine Carême’s name as one of his original “mothers”?,Béchamel,Hollandaise,Tomato
2191,977261337079439360,1,Which of these was NOT invented by the same company as the other two?,Nexcare Blister Bandages,Band-Aid,Ace bandages
2192,977261162248200192,1,The composer for the “South Park” movie also provided music for which film?,Minions,Hairspray,BASEketball
2193,977260947130716160,1,Which of these legendary pieces of furniture was designed by a married couple?,La-Z-Boy,Eames Lounge Chair,Aeron chair
2194,977260769875255297,2,What did Darwin consider “one of the most wonderful” plants in the world?,Weeping willow,Bird of paradise,Venus flytrap
2195,977260535858323456,2,Which of these is a distinctly Tibetan form of greeting?,Slow nod,Touching foreheads,Sticking out your tongue
2197,977260188896985090,0,What kitchen appliance is typically used to brown slices of bread?,Toaster,Immersion blender,French press
2198,977260011775766530,1,"In “Mister Rogers' Neighborhood,” what was Mr. Rogers’ first name?",Agamemnon,Fred,Frodger
2199,977259836139294722,1,Which of these activities is considered a form of aerobic exercise?,Napping,Jogging,Tweeting
2200,976990261241839617,0,Which of these movies was its director's feature film debut?,Being John Malkovich,Jaws,Moonlight
2201,976989896786227200,2,How many U.S. states allow common law marriage?,All of them,None of them,Some of them
2202,976989698722881536,2,Which of these countries has outlawed beauty pageants for kids?,Canada,Finland,France
2203,976989523270922240,0,Which singer launched the tape recorder revolution in America?,Bing Crosby,Frank Sinatra,Tony Bennett
2205,976989117618761728,2,Which of these awards has NOT been won by a U.S. First Lady?,Emmy,Grammy,Oscar
2207,976988628646793216,2,The “Streisand effect” describes when an attempt at what backfires?,Career comeback,Restricting alimony,Privacy
2208,976988442721529856,2,The Chunnel connects what two countries?,Italy / Sweden,Canada / Mexico,England / France
2209,976988276203704321,0,What color was the original Livestrong bracelet?,Yellow,Green,Purple
2210,976988065121087489,2,"In order to legally drive in the U.S., which of these do you need?",Specially trained parrot,Spinning rims,License
2211,976987914151309312,0,The container that children traditionally use to collect change is known as what?,Piggy bank,Doggy zone,Horsey place
2212,976899477608034304,2,The author of “Treasure Island” also once wrote about the namesake of what cheese?,Gorgonzola,Roquefort,Monterey Jack
2213,976899197218775040,0,Which of these legendary artifacts was found in the Nile Delta?,Rosetta Stone,Elgin Marbles,Nefertiti Bust
2214,976899045347266560,0,The first YouTube Music Awards were co-hosted by the star of what film?,Rushmore,San Andreas,Hancock
2215,976898881966493697,0,Which plant is considered customary in an English royal wedding bouquet?,Myrtle,Baby’s-breath,Roses
2217,976898501568233472,1,Which of these classic Cajun dishes was invented first?,Bananas Foster,Oysters Rockefeller,Muffuletta
2218,976898352699904001,0,The title of the rock record “Steal This Album!” references a controversial work by whom?,Abbie Hoffman,Jack Kerouac,Karl Marx
2219,976898112181727232,1,Abraham Lincoln served Illinois as a member of which branch of Congress?,Neither,House of Representatives,Senate
2220,976897939795738624,1,Which of these classic novels was originally written in English?,Madame Bovary,Dracula,Don Quixote
2221,976897794425409537,0,The Richter scale is typically used to measure the magnitude of what?,Earthquakes,Food spiciness,Bee stings
2222,976897649067556865,2,Which of these is an annual car race in Indianapolis?,Boss Baby 2,Seinfeld 2000,Indy 500
2223,976897506469695488,1,"According to legend, everything King Midas touched turned to what?",Ovaltine,Gold,Funnel cakes
2224,976627786084429835,0,Which of these musicians once featured in a movie based on “Blue’s Clues”?,Ray Charles,Paul Simon,Ricky Martin
2225,976627521843290114,2,"When written in all caps, which woman’s name is a classification system for moths?",Mara,Emma,Mona
2226,976627345804222465,0,Which of these products was originally developed for surgical use?,Listerine,Bengay,VapoRub
2227,976627178606653440,0,The fashion brand Opening Ceremony once put on a play co-written by what actor?,Jonah Hill,Chloë Sevigny,Jesse Eisenberg
2228,976627009014190082,1,Which of these countries won its independence the soonest after the U.S. did?,Mexico,Haiti,Cuba
2229,976626849609666560,0,Which of these is NOT a variety of strawberry?,Holland Bloom,Sweet Charlie,Ozark Beauty
2230,976626644625567749,2,Trailblazing chef Hélène Darroze has her own what?,Restaurant in the Louvre,U.S. postage stamp,Barbie doll
2231,976626497422315520,1,"The title of the Robert Frost poem “Out, Out—” alludes to which Shakespeare play?",Romeo and Juliet,Macbeth,Hamlet
2232,976626371114958848,0,Which of these professions is most likely to make a horseshoe?,Farrier,Ophthalmologist,Notary
2233,976626233558601728,0,Parquet is a type of what?,Wooden flooring,African bird,Brand of cream cheese
2234,976626048631676928,1,"In golf, the best score on a single hole is popularly known as what?",Golfy surprise,Hole in one,Self-driving par
2235,976625913344462848,1,Which of these is a boy wizard created by J.K. Rowling?,Wand-a Sykes,Harry Potter,Waldo Wizardboy
2236,976537038144049152,0,Which of these is defined as a tautological place name?,Lake Tahoe,Martha's Vineyard,"Walla Walla, Washington"
2237,976536737336975360,1,Which of these would be classified using the Aarne-Thompson-Uther system?,Meteor showers,Aesop's Fables,Blood-borne viruses
2239,976536423955402753,2,One of the earliest descriptions of dental floss appears in what landmark of literature?,Pride and Prejudice,Little Women,Ulysses
2240,976536270934609920,0,What U.S. sports league currently has two different players named Sebastian Aho?,NHL,MLB,NFL
2241,976536131079671808,0,Which rapper has NOT acted in a Fast &amp; Furious movie?,Cam'ron,Ja Rule,Bow Wow
2242,976535964007976960,2,Which of these African landmarks is mentioned by name in Toto’s “Africa”?,Timbuktu,Sahara,Serengeti
2243,976535701293592576,2,Which of these winds is the fastest on the Beaufort Wind Scale?,Strong gale,Near gale,Storm
2244,976535550533492736,1,"In terms of miles traveled, which of these races is the longest?",Daytona 500,Tour de France,Iron Man Triathlon
2245,976535357880614912,1,"What is the zip code for Beverly Hills, California?",10528,90210,01209
2246,976535224451522560,2,Smokey the Bear often preaches that only YOU can prevent what?,Flash mobs,Reply all emails,Forest fires
2247,976535073355915266,1,"In the popular rhyme, April showers bring what?",CD towers,May flowers,Kenny Powers
2248,976265409031737345,0,The New-York Mirror newspaper notably employed which poet?,Edgar Allan Poe,Walt Whitman,Langston Hughes
2249,976265141577805825,0,Which of these does NOT appear in both the original Pac-Man and Ms. Pac-Man?,Banana,Apple,Strawberry
2250,976264972169859083,1,"Workers throughout Victoria, Australia get a day off every November for what sporting event?",Cricket match,Horse race,Rugby game
2251,976264749263609856,0,"On her first recording, Billie Holiday was accompanied by what jazz legend?",Benny Goodman,Duke Ellington,Count Basie
2252,976264560020807680,0,Shopping mall staple Gadzooks was purchased by what fellow retailer?,Forever 21,Hot Topic,Spencer's
2253,976264347088572417,1,Which of these exotic fruits is named for a local word for “hair”?,Durian,Rambutan,Lychee
2254,976264190750052352,2,Moore’s Law is a famous observation that concerns what?,Expansion of universe,Human evolution,Computing power
2255,976263968728797184,1,In which of these sports do competitors often wear jodhpurs?,Cricket,Polo,Jai alai
2256,976263805264125953,1,The classic book “The Grapes of Wrath” is about a family's journey to what state?,Alaska,California,Hawaii
2257,976263641975738368,0,"By definition, a person who is ambidextrous is able to do what?",Use both hands well,Speak two languages,Whistle
2259,976263371640180736,2,Hydroelectric power generates electricity from what?,Killer drum solos,Mean tweets,Water
2260,976174652551725056,2,Which of these famous TV judges got their start in criminal court?,Greg Mathis,Judy Sheindlin,Joe Brown
2261,976174389334040576,1,What distinction does airline Handley Page Transport have?,First inflight movie,First to serve a meal,First to check a bag
2262,976174213580165120,0,The terms of Amazon's web services contain a clause regarding potential attacks by what?,Zombies,Google,Underage hackers
2263,976174030188351488,0,Which of these television shows was NOT based on a British series?,Say Yes to the Dress,Wife Swap,Trading Spaces
2264,976173843306942465,0,Which of these teams won a Stanley Cup before the NHL was founded?,Montreal Canadiens,Boston Bruins,Toronto Maple Leafs
2265,976173694904143872,0,Which of these people is most likely to have a mutation in their melanocortin-1 receptor?,Julianne Moore,Jon Hamm,Lucy Liu
2266,976173489127387136,1,"Technically, all licensed U.S. dentists are also officially what?",Orthodontists,Dental surgeons,Private practitioners
2267,976173333241884673,0,What is the official language of the tiny nation between France and Spain?,Catalan,French,Spanish
2268,976173080673480707,2,What is the name for a word that came directly into English from another language?,Theftword,Giftword,Loanword
2269,976172927501717506,0,Which of these is the name of an actual room in the White House?,China Room,Balloon Room,Yoga Room
2271,976172616066195457,1,"In the U.S., a massive amount of gold is kept where?",Frozen food aisle,Fort Knox,Louisiana swamplands
2272,975903618405752832,2,Which of these words is believed to come from a European dice game?,Shenanigans,Tomfoolery,Hijinks
2273,975903257225826305,2,Which of these is NOT the nickname of a World Darts Champion?,Limestone Cowboy,Deadly Boomerang,Pinpoint King
2274,975903067148308481,0,"In the Bible, which son of Jacob has the same mother as Joseph?",Benjamin,Levi,Simeon
2275,975902911178866688,0,"Once a body of water, which of these regions is now dried out?",Aral Sea,Caspian Sea,Lake Balkhash
2276,975902748188332032,1,Jane Morgan was a nom de plume for the author of which of these works?,Wuthering Heights,Last of the Mohicans,Jane Eyre
2277,975902538372403200,0,Which of these long-ago empires originated in North Africa?,Carthaginian,Ottoman,Byzantine
2278,975902332142673920,2,Which of these dogs falls into the American Kennel Club’s “Working Group”?,Golden retriever,Collie,Boxer
2280,975901895301746695,0,Which of these basketball terms is also a measurement of computer performance?,Flops,Dunks,Dimes
2281,975901653256802304,0,Ben &amp; Jerry’s Cherry Garcia flavor is a pun on the lead singer of what band?,Grateful Dead,Phish,Rolling Stones
2282,975901495827853312,2,Which of these is a popular breakfast item served with maple syrup?,English eggie weggies,Swedish House Mafia,French toast
2283,975901284963356677,2,The Girl Scouts hold an annual fundraiser by selling what?,Bootleg DVDs,Stock tips,Cookies
2284,975812484564226052,2,What startup's name came from the co-founder watching a Fellini movie?,Vimeo,Twilio,Etsy
2285,975812089515307008,0,Which of these is the name of one of the moons of the largest planet in our solar system?,Kale,Coriander,Vega
2286,975811929003487232,0,Which of these is NOT a breed of duck?,Green Marsh,Silver Bantam,Welsh Harlequin
2287,975811739710361600,0,Which concept is at the core of a dance style named for Martha Graham?,Contraction &amp; release,Lock &amp; leap,Pointe &amp; step
2288,975811545866350593,2,Which of these cities was founded two separate times?,Rome,Zurich,Buenos Aires
2289,975811365783900161,0,An annual holiday at Emory University features students being let out of class by what?,Skeleton,Peach mascot,Male cheerleaders
2290,975811123172823042,0,“Zen and the Art of Motorcycle Maintenance” gets its name from an earlier book about what?,Archery,Bicycling,Gardening
2291,975810936912084992,0,The military unit responsible for the Pope’s safety is composed of citizens of what country?,Switzerland,Italy,Vatican City
2292,975810756900990977,2,Who is the youngest current Supreme Court Justice?,Elena Kagan,Sonia Sotomayor,Neil Gorsuch
2293,975810586612305920,0,What is a common symptom of a deviated septum?,Snoring,Hearing loss,Rapid heartbeat
2295,975810216792150018,2,What meal combines elements of breakfast and lunch?,Linner,Supsert,Brunch
2296,975544788350111745,1,Which character appears in the Shakespeare play whose title comes first alphabetically?,Octavius Caesar,Bertram,Adriana
2298,975543959282946049,2,Which of these authors has a supermodel granddaughter?,Antoine de Saint-Exupéry,Maurice Sendak,Roald Dahl
2299,975543776453292033,2,Which of these films does NOT share a name with a NASA space probe?,Juno,Stardust,Prometheus
2300,975543589777412096,2,Which of these is traditionally a layer in a Nanaimo bar?,Ice cream,Whipped cream,Butter icing
2301,975543407128072194,1,Which skin mark is most likely to come and go with the seasons?,Rhytides,Ephelides,Lentigines
2302,975543194107736069,2,Which fashion designer did NOT graduate from the prestigious Central Saint Martins?,Riccardo Tisci,Zac Posen,Olivier Rousteing
2304,975542774937374720,1,Which of these is NOT the name of a geographical feature on the Moon?,Foaming Sea,Sunset Sea,Sea of Waves
2305,975542697644707840,2,Which company is listed on both the Dow Jones Industrial Average and the NASDAQ-100?,IBM,T-Mobile,Intel
2306,975542399123501056,2,The first flag of which state contained the Latin for “don’t touch me”?,Delaware,South Carolina,Alabama
2307,975541983648403456,1,Which of these was NOT a phone made by BlackBerry?,Electron,Atom,Quark
2308,975541690860756992,1,Which of these monuments lends its name to a common domestic chicken breed?,The Alamo,Plymouth Rock,Lincoln Memorial
2309,975541527308062723,1,"In the U.S., light intensity is often measured with a unit named what?",Hand-lamp,Foot-candle,Head-torch
2311,975541158737739776,0,The defunct channel Court TV briefly owned what popular website?,The Smoking Gun,https://t.co/2LZEqJvVj0,SCOTUSblog
2312,975540912410578944,0,What is the only U.S. state home to two Ivy League schools?,New York,Massachusetts,Pennsylvania
2313,975540671993057281,2,What traditional stew inspired the 1930s invention of the slow cooker?,Gumbo,Goulash,Cholent
2314,975540461392850945,2,"In the tech world, the acronym “IoT” typically stands for what?",Internet-Only Telephone,In/Out Transfer,Internet of Things
2315,975540253154074625,1,"What term is often used to describe overly ornate, flowery writing?",Blue prose,Purple prose,Violet prose
2316,975540107716562944,0,Which of these is NOT an ingredient in a traditional Chicago-style hot dog?,Heated ketchup,Yellow mustard,Sweet relish
2317,975540010488344576,2,Which article of clothing is also the name of a stinging insect?,Pink jeggings,Red sweatpants,Yellow jacket
2318,975539582098866176,2,Which of these is an optional section on the SAT standardized test?,Hot yoga,Laser tag,Essay
2319,975539353375133696,1,Which of these is a German clock with a bird inside?,Honey Boo Boo clock,Cuckoo clock,Biological clock
2320,975178431406268416,2,What was Galileo sentenced to do as punishment for writing about heliocentrism?,Pay indulgences,Destroy his library,Recite psalms
2322,975177910448545792,2,"In the 1960s, Radio Shack was purchased by a company specializing in what?",High-end audio,Plastics,Leather
2323,975177722346516480,1,The Kuiper Belt is home to which of these bodies?,Jupiter,Pluto,Mars
2324,975177485460606976,1,Which of these symbols appears on the dice in Milton Bradley's Jumanji board game?,Rhinoceros,Racquet,Safari hat
2326,975177105574187008,1,Norman Rockwell’s iconic Four Freedoms series contains a famous scene set where?,Baseball game,Thanksgiving table,Diner counter
2327,975176912246136833,1,"Which of these is the name of a real, finch-like songbird?",Whodah,Whydah,Howdah
2328,975176705848553473,2,Which of these pleasantly-scented plants is part of the mint family?,Hyacinth,Hydrangea,Lavender
2329,975176574302605312,1,"When it comes to college sports, what does the first “A” stand for in NCAA?",Amateur,Athletic,Academic
2330,975176330370256897,1,What TV show title would you say after clinking glasses for a toast?,Young Sheldon,Cheers,Kevin Can Wait
2331,975176182579847169,1,"In the kids’ song, “if you’re happy and you know it,” you do what?",Shuck some clams,Clap your hands,Steam a ham
2332,974816567761473538,1,Which of these screenwriters once co-wrote the script for a flop SNL film?,Aaron Sorkin,Quentin Tarantino,Carrie Fisher
2333,974816228668858368,0,The co-creators of Kazaa also helped develop which product?,Skype,Winamp,LimeWire
2334,974816020090249216,0,Which of these states does NOT currently have an In-N-Out?,New Mexico,Utah,Arizona
2335,974815830902001664,0,Which pop star appeared in the original film version of “Hairspray”?,Colleen Fitzpatrick,Blu Cantrell,Willa Ford
2336,974815652954419200,2,Which of these emperors' names translates in English to a small kind of footwear?,Augustus,Nero,Caligula
2337,974815503905689600,2,What was the inspiration behind the iconic Cartier “Love Bracelet”?,Eiffel Tower,Audrey Hepburn's profile,Chastity belts
2340,974814970222399496,2,Queen Elizabeth II has famously kept what kind of dog as a pet for decades?,Chihuahua,Pomeranian,Corgi
2341,974814823648301057,2,"In the U.S., which of these beverages typically contains espresso?",Matcha latte,Café au lait,Americano
2342,974814545607872512,2,Which of these is most likely to emit lava?,Garden hose,Person's nose,Volcanoes
2343,974814385955885057,2,The liquid often used to disinfect hands is known as what?,Red #3 food dye,Soy sauce,Sanitizer
2344,974725198695018504,2,Which memorable word from “The Simpsons” also appears in Shakespeare’s “Richard II”?,Cromulent,Embiggens,Unpossible
2345,974724900366815232,2,Which of these is NOT the name of a trick in competitive yo-yoing?,Slack trapeze,Sword and shield,Spiral drop
2346,974724705398730753,2,The CEO of Domino’s came to the company after working with what kind of food?,Italian food,Mexican food,Baby food
2347,974724553611112448,0,The famed opera “Fidelio” has the same composer as what work?,Für Elise,The Magic Flute,La Traviata
2348,974724356352987136,1,"Oslo, Norway is home to a museum featuring thousands of what mini items?",PEZ dispensers,Bottles,Troll dolls
2349,974724155932323842,0,Which Spanish word is NOT a rhyme in the hit 2017 song “Despacito”?,Amorito,Manuscrito,Laberinto
2350,974723990123147264,0,Which of these universities has produced the most Heisman Trophy winners?,Notre Dame,Florida State,Auburn
2351,974723786103803904,2,Which swimsuit style was named after a coral reef?,Bandeau,Sarong,Bikini
2352,974723610232410114,0,Which of these is a real-life world-champion female fighter in the UFC?,Cris Cyborg,Ronda Robot,Allie Android
2353,974723366207795207,1,Which physical activity is performed in a space known as a “box”?,Tubing,Crossfit,Hiking
2354,974723203712024577,0,A lifeguard is most likely to keep watch over what?,Swimming pool,Movie drive-in,Chess match
2355,974723068890370054,0,"According to legend, what did St. Patrick drive out of Ireland?",All of the snakes,Tesla roadster,Miss Daisy
2356,974453451433435136,2,Which of these was a real video game title featured in arcades in the 1980s?,Pac-Man 3,Dig Dug 3,Donkey Kong 3
2358,974452903170789376,2,The word “wisdom” is often used as a term to refer to a group of what animal?,Walrus,Wolverine,Wombat
2359,974452720122978304,0,"According to Emily Post, what is the ONLY fork placed on the right side of the plate?",Oyster fork,Salad fork,Dessert fork
2360,974452573758468096,2,Which of these is NOT a common English meaning of the Spanish word “mañana”?,Morning,Tomorrow,Last night
2362,974452214726103040,0,Which of these birds can fly?,Whooper swan,Cassowary,Emu
2363,974452007019925505,2,What are the two cities in Charles Dickens’ “A Tale of Two Cities”?,Manchester / Liverpool,Rome / Madrid,London / Paris
2364,974451868901478402,2,Tricking someone in order to achieve a goal is an act of what?,Centrifuge,Calcifuge,Subterfuge
2365,974451720481857538,2,Which of these is NOT a nickname for the NCAA Division I basketball tournament?,March Madness,Big Dance,Summer Slam
2366,974451533147463680,2,"As the old saying goes, when all you've got is a hammer, everything looks like a what?",Birthday cake,Thor,Nail
2367,974451398434750465,0,What is a photo you take of yourself commonly known as?,Selfie,Renaissance masterpiece,Narcissisto
2368,974362815510302720,1,What legendary singer has a son who has directed a Will Ferrell movie?,James Taylor,Bob Dylan,David Bowie
2369,974362487104659457,0,What nation’s unit of currency shares its spelling with a past-tense English verb?,North Korea,Qatar,Afghanistan
2370,974362303926820865,2,Which of these people is NOT credited as one of the discoverers of calculus?,Isaac Newton,Gottfried Leibniz,Carl Friedrich Gauss
2371,974362107629264898,1,Which of these places is geographically classified as an enclave?,Luxembourg,San Marino,Liechtenstein
2372,974361903278501888,2,“Posse cut” is common terminology in what profession?,Beautician,Animation director,Record producer
2373,974361680552562688,2,Which of theses video games is an example of an augmented-reality game?,Pokémon Dash,Super Mario Run,Ingress
2374,974361205895847937,2,"Among U.S. state capitals, what is unique about Vermont’s?",Only French name,Farthest north,Least populated
2375,974360979910905862,1,Which letter of the alphabet often acts as either a consonant or a vowel?,X,Y,Z
2376,974360818597941254,2,A common metaphor for an unpleasant subject is having what animal “in the room”?,Scorpion,Rattlesnake,Elephant
2377,974360665661075456,2,Which of these is a planet in our solar system?,Krypton,Tilted Towers,Mars
2378,974091304375341057,0,Which of these characters has appeared in the most episodes of television?,Olivia Benson,J.R. Ewing,Frasier Crane
2379,974090950900412416,2,What is the best-selling single-platform video game of all time?,Pokémon Red and Blue,GoldenEye 007,Wii Sports
2380,974090743538225158,2,Which of these must you enter to sail from the Black Sea to the Mediterranean?,Tyrrhenian Sea,Ionian Sea,Aegean Sea
2381,974090541762834432,2,A Londoner born within earshot of the St. Mary-le-Bow bells is said to be what?,Lion-hearted,Blessed,Cockney
2382,974090348992630784,1,Which of these self-proclaimed seers also wrote a well-known cookbook?,Long Island Medium,Nostradamus,The Amazing Kreskin
2383,974090180977143809,1,Which of these grocery store chains is owned by a German family?,Wegmans,Trader Joe's,Kroger
2384,974089993630121985,1,Which of these is the name of a Beatle AND a New Testament Gospel?,Paul,John,Luke
2385,974089679682359297,0,Which species is NOT one of humanity’s two closest living relatives?,Orangutans,Chimpanzees,Bonobos
2386,974089510886760451,2,Which term is commonly used to refer to completely non-functional computer hardware?,Shoe,Turnip,Brick
2387,974089347237638144,2,Which of these pies is typically made with a graham cracker crust?,Shepherd's Pie,Félix Pie,Key Lime Pie
2388,974089155784343552,0,"In the U.S., what do students typically complete right before going to college?",High school,Graduate school,Grade school
2389,974088999273934848,2,Which of these do you usually need a ticket to enter?,Pennsylvania,Public library,Movie theater
2390,974000802791657472,1,What phrase does NOT appear in the lyrics of the rock classic “American Pie?”,Dirges in the dark,Barefoot servants,Fists of rage
2391,974000492924817408,1,Which of these sports has the most players per team?,Women's lacrosse,Australian football,Rugby union
2392,974000324955590656,0,What African country has a capital named for a U.S. president?,Liberia,Ghana,Togo
2393,974000158072504321,0,Which is generally NOT a business expense you can claim on U.S. federal taxes?,Commuting to work,Advertising,Ballpoint pens
2394,973999987695738880,0,“The cake is a lie” is a catchphrase originating in what hit video game?,Portal,BioShock,Minecraft
2396,973999625764995072,2,Which of these groups was initially created to stop currency counterfeiting?,Dept. of Defense,Homeland Security,Secret Service
2397,973999450178904064,0,Which of these is most likely to be worn in a traditional Bavarian outfit?,Dirndl,Dashiki,Dhoti
2398,973999212013776896,1,Which vessels draw blood away from the heart?,Capillaries,Arteries,Veins
2399,973999068765675526,0,"To calculate the mathematical constant pi, divide the circumference of a circle by its what?",Diameter,Crust,Area
2400,973998859805478914,1,Which haircut are male recruits most likely to get after joining the Army?,Beehive,Buzzcut,Bouffant
2401,973998707896213504,0,Which is a typical room in a suburban family home?,Bedroom,Foundry,Corral
